IDArt;CodProveedor;Articulo;PrecioCosto;PorcIVA;IDProveedor;IDRubro;IDMoneda;MargenMin;MargenInt;MargenMay;UniBulto;PorcDto;PorcRec;PrecioFlete;PVMin;PVInt;PVMay;CodBarra;Nota
000040;000040;BON O BON ARCOR 228GR;8000.0000;0.0;10;5;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;12600.0000;9600.0000;12600.0000;7790580119126;Rubro: GOLOSINAS
000041;000041;NESQUIK CACAO CHOCOLATE 180G;;0.0;11;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2200.0000;0.0000;2200.0000;8445291121867;Rubro: ALMACEN
000042;000042;FERRERO ROCHER 150G;;0.0;9;5;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;12300.0000;0.0000;12300.0000;7861002900117;Rubro: GOLOSINAS
000043;000043;ALICANTE SABOR EN POLVO FINAS HIERBAS;256.0000;0.0;2;3;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;500.0000;307.0000;500.0000;7790150434420;Rubro: ALMACEN
000044;000044;ROSAMONTE YERBA MATE SUAVE 500G;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2000.0000;0.0000;2000.0000;7790411001989;Rubro: ALMACEN
000045;000045;ORALITAS INTEGRALES 220G;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;1600.0000;0.0000;1600.0000;7791218123805;Rubro: ALMACEN
000046;000046;RAPIDITAS CLASICAS;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;3900.0000;0.0000;3900.0000;7793890258264;Rubro: ALMACEN
000047;000047;LADYSOFT NOCTURNA SOFT 8U;;0.0;9;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;0.0000;1500.0000;7790250097624;Rubro: LIMPIEZA E HIGIENE
000048;000048;NOEL PURE DE TOMATE 530G;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;0.0000;1000.0000;7790580138851;Rubro: ALMACEN
000049;000049;REXONA SENSITIVE 150ML;;0.0;9;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;3200.0000;0.0000;3200.0000;7791293049496;Rubro: LIMPIEZA E HIGIENE
000050;000050;HARINA PIZZAS CASERAS PUREZA  1K;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2300.0000;0.0000;2300.0000;7792180004567;Rubro: ALMACEN
000051;000051;PETACA DOBLE-V WHISKY 200ML;2003.0000;0.0;42;1;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;3400.0000;2404.0000;3400.0000;7792410527897;Rubro: BEBIDAS
000052;000052;VERONICA LECHE DESCREMADA 1L;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;1800.0000;0.0000;1800.0000;7794710010024;Rubro: ALMACEN
000053;000053;MONSTER BLANCO SIN AZUCAR 473ML;1970.0000;0.0;1;1;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;2364.0000;3500.0000;7798422620021;Rubro: BEBIDAS
000054;000054;MENTHOPLUS CEREZA 29G;304.0000;0.0;5;5;1;2.3;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;365.0000;1000.0000;77958631;Rubro: GOLOSINAS
000055;000055;HIGIENOL FRESH PAPEL HIGIENICO X4;;0.0;2;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;0.0000;1500.0000;7790250016182;Rubro: LIMPIEZA E HIGIENE
000056;000056;MAMA REBOZADOR FREIR 500G;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;800.0000;0.0000;800.0000;7792180004833;Rubro: ALMACEN
000057;000057;NUTELA 350G;3200.0000;0.0;2;3;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;5000.0000;3840.0000;5000.0000;7898024394181;Rubro: ALMACEN
000058;000058;SALTA CAUTIVA RUBIA 473ML;1500.0000;0.0;3;1;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;2400.0000;1800.0000;2400.0000;7793147572389;Rubro: BEBIDAS
000059;000059;HELLMANNS KETCHUP 250G;1750.0000;0.0;2;3;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;3400.0000;2100.0000;3400.0000;7794000006188;Rubro: ALMACEN
000060;000060;HELLMANNS SALSA GOLF 250G;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2900.0000;0.0000;2900.0000;7794000007741;Rubro: ALMACEN
000061;000061;SAVORA ORIGINAL 250G;1113.0000;0.0;2;3;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;2200.0000;1336.0000;2200.0000;7794000006478;Rubro: ALMACEN
000062;000062;MAYOLIVA 250CM;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;3600.0000;0.0000;3600.0000;7791866003283;Rubro: ALMACEN
000063;000063;HELLMANNS BARBACOA 250G;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2900.0000;0.0000;2900.0000;7794000007802;Rubro: ALMACEN
000064;000064;HELLMANNS PICANTE 250G;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2900.0000;0.0000;2900.0000;7794000008915;Rubro: ALMACEN
000065;000065;HELLMANNS LIVIANA 250G;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2100.0000;0.0000;2100.0000;7794000007093;Rubro: ALMACEN
000066;000066;HELLMANNS AHUMADA;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2800.0000;0.0000;2800.0000;7794000006560;Rubro: ALMACEN
000067;000067;HELLMANNS AJO;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2100.0000;0.0000;2100.0000;7794000006553;Rubro: ALMACEN
000068;000068;HELLMANNS MAYONESA CLASICA 250G;1301.0000;0.0;2;3;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;2100.0000;1561.0000;2100.0000;7794000006065;Rubro: ALMACEN
000069;000069;SAVORA 60G;532.0000;0.0;2;3;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;900.0000;638.0000;900.0000;7794000006515;Rubro: ALMACEN
000070;000070;HELLMANNS KETCHUP 60G;636.0000;0.0;2;3;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;1300.0000;763.0000;1300.0000;7794000006195;Rubro: ALMACEN
000071;000071;NATURA SALSA GOLF 125G;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;700.0000;0.0000;700.0000;7791866000497;Rubro: ALMACEN
000072;000072;MAYOLIVA 125CM;934.0000;0.0;2;3;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;1900.0000;1121.0000;1900.0000;7791866001838;Rubro: ALMACEN
000073;000073;HELLMANNS MAYONESA CLASICA 125G;589.0000;0.0;13;3;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;1200.0000;707.0000;1200.0000;7794000006096;Rubro: ALMACEN
000074;000074;YERBA VERDEFLOR HIERBAS SERR. 500G;1612.0000;0.0;2;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;2900.0000;1934.0000;2900.0000;7793670000052;Rubro: ALMACEN
000075;000075;YERBA VERDEFLOR MENTA 500G;1612.0000;0.0;2;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;2300.0000;1934.0000;2300.0000;7793670000670;Rubro: ALMACEN
000076;000076;YERBA VERDEFLOR NARANJA 500G;1612.0000;0.0;2;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;2300.0000;1934.0000;2300.0000;7793670000632;Rubro: ALMACEN
000077;000077;ACEITE NATURA 900ML;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2700.0000;0.0000;2700.0000;7790272001005;Rubro: ALMACEN
000078;000078;ACEITE OLIVA INTENSO CAÑUELAS 500ML;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;13700.0000;0.0000;13700.0000;7792180005229;Rubro: ALMACEN
000079;000079;ACEITE OLIVA CLASICO CAÑUELAS 500ML;10000.0000;0.0;2;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;14900.0000;12000.0000;14900.0000;7792180005182;Rubro: ALMACEN
000080;000080;ACEITE OLIVA LATA CLASICO CAÑUELAS 500ML;14000.0000;0.0;2;3;1;0.3;0.2;0.2;1;0.0;0.0;0.0000;17900.0000;16800.0000;17900.0000;7792180005175;Rubro: ALMACEN
000081;000081;ACEITE OLIVA LATA INTENSO CAÑUELAS 500ML;13000.0000;0.0;2;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;17900.0000;15600.0000;17900.0000;7792180005212;Rubro: ALMACEN
000082;000082;MERLUZA PUGLISI ACEITE 380G;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2500.0000;0.0000;2500.0000;7790748235149;Rubro: ALMACEN
000083;000083;MERLUZA PUGLISI NATURAL 380G;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2500.0000;0.0000;2500.0000;7790748235187;Rubro: ALMACEN
000084;000084;ARVEJAS MOLTO 300GR;500.0000;0.0;2;3;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;800.0000;600.0000;800.0000;7798138554993;Rubro: ALMACEN
000085;000085;CABALLA MAROLIO ACEITE 380G;1500.0000;0.0;2;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;2700.0000;1800.0000;2700.0000;7797470195895;Rubro: ALMACEN
000086;000086;PICADILLO MAROLIO 90G;500.0000;0.0;2;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;900.0000;600.0000;900.0000;7797470000571;Rubro: ALMACEN
000087;000087;DURAZNO MOLTO MIT 820G;1500.0000;0.0;2;3;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;2500.0000;1800.0000;2500.0000;7798138551961;Rubro: ALMACEN
000088;000088;ACEITE FRITOLIN COCINERO 120G;2000.0000;0.0;2;3;1;1.6;0.2;0.2;1;0.0;0.0;0.0000;5200.0000;2400.0000;5200.0000;7790070265333;Rubro: ALMACEN
000089;000089;PATE MAROLIO 90G;500.0000;0.0;2;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;900.0000;600.0000;900.0000;7797470000564;Rubro: ALMACEN
000090;000090;CABALLA MAROLIO NATURAL 380G;2000.0000;0.0;2;3;1;0.3;0.2;0.2;1;0.0;0.0;0.0000;2700.0000;2400.0000;2700.0000;7797470195901;Rubro: ALMACEN
000091;000091;ATUN EL DIQUE AGUA Y AC 170G;1200.0000;0.0;2;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;1700.0000;1440.0000;1700.0000;7797470004838;Rubro: ALMACEN
000092;000092;ATUN EL DIQUE NATURAL 170G;1200.0000;0.0;2;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;1700.0000;1440.0000;1700.0000;7797470004821;Rubro: ALMACEN
000093;000093;CHOCLO MAROLIO GRANO AM. 300G;800.0000;0.0;2;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;1400.0000;960.0000;1400.0000;7797470005347;Rubro: ALMACEN
000094;000094;MORRON CARACAS 198G;2000.0000;0.0;2;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;2400.0000;3500.0000;7790645001199;Rubro: ALMACEN
000095;000095;POROTO MOLTO 300G;800.0000;0.0;2;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1200.0000;960.0000;1200.0000;7798138555037;Rubro: ALMACEN
000096;000096;LENTEJAS MOLTO 300G;600.0000;0.0;2;3;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;1200.0000;720.0000;1200.0000;7798138554986;Rubro: ALMACEN
000097;000097;CHOCLO NOEL CREMOSO  AM. 350G;1000.0000;0.0;2;3;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;1600.0000;1200.0000;1600.0000;7795184983708;Rubro: ALMACEN
000098;000098;CHAMPIGNONES MAROLIO ENT. 400G;1800.0000;0.0;2;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;2600.0000;2160.0000;2600.0000;7797470006320;Rubro: ALMACEN
000099;000099;SARDINAS MAROLIO ACEITE 215G;2000.0000;0.0;2;3;1;0.3;0.2;0.2;1;0.0;0.0;0.0000;2700.0000;2400.0000;2700.0000;7797470132333;Rubro: ALMACEN
000100;000100;GARBANZOS MOLTO 300G;1000.0000;0.0;2;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;1400.0000;1200.0000;1400.0000;7798138555006;Rubro: ALMACEN
000101;000101;PALMITOS MAROLIO ENT. 400G;2500.0000;0.0;2;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;3800.0000;3000.0000;3800.0000;7797470126080;Rubro: ALMACEN
000102;000102;JARDINERA MOLTO 300G;800.0000;0.0;2;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1200.0000;960.0000;1200.0000;7798138555044;Rubro: ALMACEN
000103;000103;HARINA CAÑUELAS 000 1KG;635.0000;0.0;2;3;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;762.0000;1000.0000;7792180139320;Rubro: ALMACEN
000104;000104;HARINA  BLANCAFLOR LEUDANTE 1KG;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2600.0000;0.0000;2600.0000;7790070562180;Rubro: ALMACEN
000105;000105;HARINA PUREZA INTEGRAL 1KG;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;0.0000;1500.0000;7792180134516;Rubro: ALMACEN
000106;000106;HARINA PUREZA 0000 1KG;819.0000;0.0;2;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1200.0000;983.0000;1200.0000;7792180004871;Rubro: ALMACEN
000107;000107;PIPAS CLASICAS 18G;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;300.0000;0.0000;300.0000;77965233;Rubro: ALMACEN
000108;000108;BARRA FLOW CEREAL  ALMENDRAS 30G;;0.0;2;5;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;0.0000;1000.0000;7790380020233;Rubro: GOLOSINAS
000109;000109;BARRA FLOW CEREAL MZA VERDE 21G;535.0000;0.0;5;5;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;642.0000;1000.0000;7790380008286;Rubro: GOLOSINAS
000110;000110;BARRA FLOW CEREAL CHOC .23G;535.0000;0.0;5;5;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;900.0000;642.0000;900.0000;7790380020004;Rubro: GOLOSINAS
000111;000111;AVENA QUAKER TRADICIONAL 550G;2900.0000;0.0;2;3;1;0.3;0.2;0.2;1;0.0;0.0;0.0000;3900.0000;3480.0000;3900.0000;7792170555413;Rubro: ALMACEN
000112;000112;AVENA QUAKER INSTANTANEA 500G;2900.0000;0.0;2;3;1;0.3;0.2;0.2;1;0.0;0.0;0.0000;3900.0000;3480.0000;3900.0000;7792'70555480;Rubro: ALMACEN
000113;000113;AVENA QUAKER EXTRAFINA 470G;2900.0000;0.0;2;3;1;0.3;0.2;0.2;1;0.0;0.0;0.0000;3900.0000;3480.0000;3900.0000;7792170555314;Rubro: ALMACEN
000114;000114;CAJA TE LA VIRGINIA MENTA P. X20;1240.0000;0.0;2;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1900.0000;1488.0000;1900.0000;7790150340165;Rubro: ALMACEN
000115;000115;CAJA TE LA VIRGINIA BOLDO X20;1545.0000;0.0;2;3;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;3000.0000;1854.0000;3000.0000;7790150310267;Rubro: ALMACEN
000116;000116;CAJA TE LA VIRGINIA LIMON X20;1500.0000;0.0;2;3;1;0.3;0.2;0.2;1;0.0;0.0;0.0000;2000.0000;1800.0000;2000.0000;7790150240175;Rubro: ALMACEN
000117;000117;CAJA TE LA VIRGINIA DURAZNO X20;1500.0000;0.0;2;3;1;0.3;0.2;0.2;1;0.0;0.0;0.0000;2000.0000;1800.0000;2000.0000;7790150380161;Rubro: ALMACEN
000118;000118;CAJA TE LA VIRGINIA FRUTILLA X20;1434.0000;0.0;2;3;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;2500.0000;1721.0000;2500.0000;7790150396186;Rubro: ALMACEN
000119;000119;CAJA TE LA VIRGINIA TILO MANZNILLA Y CEDRON X20;2104.0000;0.0;34;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;3100.0000;2525.0000;3100.0000;7790150321065;Rubro: ALMACEN
000120;000120;CAJA TE LA VIRGINIA TE VERDE X20;1500.0000;0.0;2;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;2300.0000;1800.0000;2300.0000;7790150355084;Rubro: ALMACEN
000121;000121;FILTRO MELITTA CAFE N4 30U;;0.0;13;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;0.0000;3500.0000;7891021002592;Rubro: ALMACEN
000122;000122;MAIZENA 220G;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;1900.0000;0.0000;1900.0000;7794000007451;Rubro: ALMACEN
000123;000123;LA VIRGINIA CAPUCCINO DOY PACK 125G;2762.0000;0.0;34;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;3900.0000;3314.0000;3900.0000;7790150160725;Rubro: ALMACEN
000124;000124;LA VIRGINIA CORTADO DOY PACK 125G;2928.0000;0.0;2;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;4200.0000;3514.0000;4200.0000;7790150161371;Rubro: ALMACEN
000125;000125;LA VIRGINIA LATTE DOY PACK 125G;3509.0000;0.0;2;3;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;4900.0000;4211.0000;4900.0000;7790150161326;Rubro: ALMACEN
000126;000126;LA VIRGINIA CAFE MOLIDO 125G;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2800.0000;0.0000;2800.0000;779015000;Rubro: ALMACEN
000127;000127;MENTHOPLUS MENTA 29G;304.0000;0.0;5;5;1;2.3;0.2;0.2;1;0.0;0.0;0.0000;1000.0000;365.0000;1000.0000;77958662;Rubro: GOLOSINAS
000128;000128;TE LA VIRGINIA 25U;788.0000;0.0;2;3;1;0.6;0.2;0.2;1;0.0;0.0;0.0000;1300.0000;946.0000;1300.0000;7790150211908;Rubro: ALMACEN
000129;000129;GALLETAS MAROLIO SANDWICH 303G;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;1100.0000;0.0000;1100.0000;7797470009833;Rubro: ALMACEN
000130;000130;TE GREEN HILLS 100G;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;0.0000;1500.0000;7790480089901;Rubro: ALMACEN
000131;000131;CAFE LA VIRGINIA SAQUITO CAJA 20U;4000.0000;0.0;2;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;6000.0000;4800.0000;6000.0000;7790150079904;Rubro: ALMACEN
000132;000132;CAFE LA VIRGINIA SAQUITO X UNIDAD 5G;220.0000;0.0;2;3;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;400.0000;264.0000;400.0000;7790150079898;Rubro: ALMACEN
000133;000133;TARAGUI YERBA SAQUITO NIÑO 20U;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2400.0000;0.0000;2400.0000;7790387011852;Rubro: ALMACEN
000134;000134;POLENTA PRESTO PRONTA ESPINACA 250G;987.0000;0.0;10;3;1;0.7;0.2;0.2;1;0.0;0.0;0.0000;1700.0000;1184.0000;1700.0000;7790580126315;Rubro: ALMACEN
000135;000135;CAFE LA VIRGINIA SUAVE 50G;2000.0000;0.0;2;3;1;1.4;0.2;0.2;1;0.0;0.0;0.0000;4700.0000;2400.0000;4700.0000;7790150101667;Rubro: ALMACEN
000136;000136;CAFE LA VIRGINIA CLASICO 50G;2232.0000;0.0;2;3;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;4700.0000;2678.0000;4700.0000;7790150100677;Rubro: ALMACEN
000137;000137;CAFE LA VIRGINIA CLASICO 100G;3998.0000;0.0;2;3;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;8100.0000;4798.0000;8100.0000;7790150100783;Rubro: ALMACEN
000138;000138;CAFE LA VIRGINIA SUAVE 100G;4198.0000;0.0;2;3;1;0.9;0.2;0.2;1;0.0;0.0;0.0000;8100.0000;5038.0000;8100.0000;7790150101773;Rubro: ALMACEN
000139;000139;CAFE LA VIRGINIA SUAVE 170G;6288.0000;0.0;2;3;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;13300.0000;7546.0000;13300.0000;7790150101490;Rubro: ALMACEN
000140;000140;CAFE LA VIRGINIA CLASICO 170G;6288.0000;0.0;2;3;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;13300.0000;7546.0000;13300.0000;7790150100486;Rubro: ALMACEN
000141;000141;ENCENDEDOR CANCUN;201.0000;0.0;2;3;1;2.0;0.2;0.2;1;0.0;0.0;0.0000;600.0000;241.0000;600.0000;7798347085646;Rubro: ALMACEN
000142;000142;PALILLO ESENCIAL 1 X 50U;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;600.0000;0.0000;600.0000;7797470007259;Rubro: ALMACEN
000143;000143;POMADA WASSINGTON INCOLORO 60CC;;0.0;2;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;0.0000;3500.0000;7793350000433;Rubro: LIMPIEZA E HIGIENE
000144;000144;POMADA WASSINGTON BLANCO 60CC;;0.0;2;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;0.0000;3500.0000;7793350000440;Rubro: LIMPIEZA E HIGIENE
000145;000145;POMADA WASSINGTON NEGRO 60CC;;0.0;2;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;0.0000;3500.0000;7793350000402;Rubro: LIMPIEZA E HIGIENE
000146;000146;SHAMPOO PANTENE HIDRATA. 200ML;3164.0000;0.0;2;6;1;1.1;0.2;0.2;1;0.0;0.0;0.0000;6500.0000;3797.0000;6500.0000;7500435230100;Rubro: LIMPIEZA E HIGIENE
000147;000147;ACONDICIONADOR PANTENE HIDRAT. 200ML;3000.0000;0.0;2;6;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;5900.0000;3600.0000;5900.0000;7500435230070;Rubro: LIMPIEZA E HIGIENE
000148;000148;ACONDICIONADOR SEDAL HIDRAT. 200ML;1800.0000;0.0;2;6;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;2700.0000;2160.0000;2700.0000;7791293045863;Rubro: LIMPIEZA E HIGIENE
000149;000149;SHAMPOO SEDAL REST. INST. 200ML;;0.0;2;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2500.0000;0.0000;2500.0000;7791293045689;Rubro: LIMPIEZA E HIGIENE
000150;000150;TALCO REXONA FRESH 100G;;0.0;2;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2400.0000;0.0000;2400.0000;7791293044484;Rubro: LIMPIEZA E HIGIENE
000151;000151;TALCO REXONA ORIGINAL 100G;;0.0;2;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2400.0000;0.0000;2400.0000;7791293044477;Rubro: LIMPIEZA E HIGIENE
000152;000152;JABON TOCADOR REXONA COTTON FRESH 120G;;0.0;2;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;900.0000;0.0000;900.0000;7791293050980;Rubro: LIMPIEZA E HIGIENE
000153;000153;JABON TOCADOR REXONA NUTRITIVE 120G;;0.0;2;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;1400.0000;0.0000;1400.0000;7791293051000;Rubro: LIMPIEZA E HIGIENE
000154;000154;JABON TOCADOR REXONA SENSIBLE 120G;;0.0;2;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;1400.0000;0.0000;1400.0000;7791293050966;Rubro: LIMPIEZA E HIGIENE
000155;000155;ALCOHOL PATRICIA A. 500CC;1500.0000;0.0;2;6;1;0.3;0.2;0.2;1;0.0;0.0;0.0000;1900.0000;1800.0000;1900.0000;7797470127223;Rubro: LIMPIEZA E HIGIENE
000156;000156;COLGATE CREMA DENTAL HERBAL 70G;;0.0;2;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;1500.0000;0.0000;1500.0000;7509546692203;Rubro: LIMPIEZA E HIGIENE
000157;000157;TOALLAS HUMEDAS Q. SOFT CLASICAS 50U;;0.0;2;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2700.0000;0.0000;2700.0000;7790773086051;Rubro: LIMPIEZA E HIGIENE
000158;000158;TOALLAS HUMEDAS Q. SOFT ALOE 50U;;0.0;2;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;2700.0000;0.0000;2700.0000;7790773086150;Rubro: LIMPIEZA E HIGIENE
000159;000159;ALGODON ESTRELLA CLASIC. 75G;1000.0000;0.0;2;6;1;0.4;0.2;0.2;1;0.0;0.0;0.0000;1400.0000;1200.0000;1400.0000;7790064000261;Rubro: LIMPIEZA E HIGIENE
000160;000160;QUESO RALLADO LA PAULINA 40G;;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;1400.0000;0.0000;1400.0000;7790398100118;Rubro: ALMACEN
000161;000161;TAMPON OB MINI;;0.0;2;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;0.0000;3500.0000;7891010254766;Rubro: LIMPIEZA E HIGIENE
000162;000162;TAMPON OB MEDIO;;0.0;2;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;0.0000;3500.0000;7891010254773;Rubro: LIMPIEZA E HIGIENE
000163;000163;TAMPON OB SUPER;;0.0;2;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;0.0000;3500.0000;7891010254780;Rubro: LIMPIEZA E HIGIENE
000164;000164;PRIME PRESERVATIVOS RETARDANTE;;0.0;9;6;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;3000.0000;0.0000;3000.0000;7791519702112;Rubro: LIMPIEZA E HIGIENE
000165;000165;PRIME PRESERVATIVOS SUPER FINO;1990.0000;0.0;9;6;1;0.8;0.2;0.2;1;0.0;0.0;0.0000;3500.0000;2388.0000;3500.0000;7791519200045;Rubro: LIMPIEZA E HIGIENE
000166;000166;PRIME PRESERVATIVOS ESPERMICIDAS;1990.0000;0.0;9;6;1;1.5;0.2;0.2;1;0.0;0.0;0.0000;4900.0000;2388.0000;4900.0000;7791519200076;Rubro: LIMPIEZA E HIGIENE
000167;000167;PRIME PRESERVATIVOS TACHAS;1990.0000;0.0;9;6;1;1.5;0.2;0.2;1;0.0;0.0;0.0000;4900.0000;2388.0000;4900.0000;7791519200090;Rubro: LIMPIEZA E HIGIENE
000168;000168;OFF REPELENTE FAM. CREMA 196G;5390.0000;0.0;2;6;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;8000.0000;6468.0000;8000.0000;7790520998934;Rubro: LIMPIEZA E HIGIENE
000169;000169;AZUCAR LEDESMA 1KG;1329.0000;0.0;2;3;1;0.2;0.2;0.2;1;0.0;0.0;0.0000;1600.0000;1595.0000;1600.0000;7792540260138;Rubro: ALMACEN
000170;000170;ENCENDEDOR BIC MINI;1100.0000;0.0;2;3;1;0.5;0.2;0.2;1;0.0;0.0;0.0000;1600.0000;1320.0000;1600.0000;070330913431;Rubro: ALMACEN
000171;000171;JUGO TANG LIMONAD DULCE;300.0000;0.0;2;3;1;1.0;0.2;0.2;1;0.0;0.0;0.0000;600.0000;360.0000;600.0000;7622201735685;Rubro: ALMACEN
