Codigo,Producto,Precio,Costo,Categorias,Stock,StockMinimo,CodigoBarras,Unidad,CantidadEnvase,Ubicacion
000238,GALLETAS AMOR 110G,829.0,691.0,ALMACEN,200,0,7790040143531,Unidades,0,
000239,POLVORITA VAINILLA AZUL  81G,632.0,527.0,ALMACEN,200,0,7790040139183,Unidades,0,
000240,HILERET STEVIA 200ML,,,ALMACEN,200,0,7794940000796,Unidades,0,
000241,LINCOLN TERRABUSSI 219G,2500.0,0.1,ALMACEN,200,0,7622201735319,Unidades,0,
000242,GALLETAS TODDY CHISP. CHOCO 126 GR,1583.0,1318.9,ALMACEN,200,0,7790380023432,Unidades,0,
000243,GALLETAS PEPITOS CADBURY 119G,1900.0,1242.0,GOLOSINAS,200,0,7622201735906,Unidades,0,
000244,LAVANDINA AYUDIN 1L,1800.0,1116.0,LIMPIEZA E HIGIENE,200,0,7790132098459,Unidades,0,
000245,DESFILE SURTIDO LIA 400G,,,ALMACEN,400,0,7790040143319,Unidades,0,
000246,9 DE ORO CARA SUCIA 200G,840.0,700.0,ALMACEN,200,0,7792180143587,Unidades,0,
000247,9 DE ORO AGRIDULCE,,,ALMACEN,200,0,7792200000128,Unidades,0,
000248,9 DE ORO SCONCITOS 200G,840.0,700.0,ALMACEN,200,0,7792200000791,Unidades,0,
000249,MERMELADA ARCOR CIRUELA 454G,1873.0,1561.0,ALMACEN,200,0,7790580123437,Unidades,0,
000250,MERMELADA ARCOR FRUTILLA 454G,,,ALMACEN,200,0,7790580132187,Unidades,0,
000251,MERMELADA ARCOR DURAZNO 454G,1873.0,1561.0,ALMACEN,200,0,7790580132163,Unidades,0,
000252,MERMELADA MAROLIO DAMASCO,,,ALMACEN,100,0,7797470000335,Unidades,0,
000253,POLVORITA VAINILLA ROJA 81G,632.0,527.0,ALMACEN,100,0,7790040139169,Unidades,0,
000254,MIEL ALELUYA 250G,,,ALMACEN,100,0,7790158229547,Unidades,0,
000255,DULCE DE LECHE ILOLAY 200G,,,ALMACEN,5,0,7790787153657,Unidades,0,
000256,DULCE DE LECHE MILKAUT  REPOSTERO 400G,,,ALMACEN,5,0,7794820902943,Unidades,0,
000257,DULCE DE LECHE MILKAUT DE CAMPO 395G,,,ALMACEN,2,0,7794820902950,Unidades,0,
000258,AZUCAR IMPALPABLE CHANGO 250G,1500.0,1000.0,ALMACEN,2,0,7791100000214,Unidades,0,
000259,YERBA ROSAMONTE ROJA 500G,2734.0,2278.0,ALMACEN,50,0,7790411001507,Unidades,0,
000260,SALERO DOS ANCLAS MARRON 500G,,,ALMACEN,50,0,7792900634142,Unidades,0,
000261,SALERO DOA ANCLAS SAL FINA 500G,,,ALMACEN,50,0,7792900634135,Unidades,0,
000262,SALERO DOS ANCLAS SAL GRUESA 500G,,,ALMACEN,6,0,7792900614021,Unidades,0,
000263,PREMEZCLA ÑOQUIS DE PAPA MAROLIO 400G,,,ALMACEN,50,0,7797470006528,Unidades,0,
000264,YOGURT YOGS SANCOR FRUTILLA 900G,,,ALMACEN,50,0,7798321152241,Unidades,0,
000265,YOGUR YOGS SANCOR VAINILLA 900G,,,ALMACEN,50,0,7798321152258,Unidades,0,
000266,YOGUR VIDA SANCOR FRUTILLA 900G,,,ALMACEN,20,0,7798321152333,Unidades,0,
000267,YOGUR YOGS FIRME FRUTILLA 190G,,,ALMACEN,20,0,7798321152500,Unidades,0,
000268,YOGUR YOGS SANCOR VAINILLA 200G,,,ALMACEN,10,0,7798321152494,Unidades,0,
000269,DON YEYO PAN LACTAL MESA 350G,2900.0,1749.0,ALMACEN,12,0,7795293000198,Unidades,0,
000270,MANTECA SYS 200G,,,ALMACEN,12,0,7798344910286,Unidades,0,
000271,MANTECA SYS 100G,,,ALMACEN,12,0,7798344910279,Unidades,0,
000272,VINO CALLIA TINTO MALBEC 750ML,4100.0,3417.0,BEBIDAS,12,0,7798108833950,Unidades,0,
000273,VINO CALLIA TARDIO BLANCO DULCE 750ML,4900.0,3283.0,BEBIDAS,12,0,7798108834155,Unidades,0,
000274,VINO ESPERADO MALBEC 750ML,4583.0,3819.0,BEBIDAS,12,0,7798108834339,Unidades,0,
000275,SALCHICHAS PALADINI X6,3700.0,2164.0,ALMACEN,12,0,7790079010828,Unidades,0,
000276,RED POINT COMUN,2100.0,1580.0,CIGARRILLOS,12,0,77900883,Unidades,0,
000277,RED POINT CONVERTIBLE,2200.0,1680.0,CIGARRILLOS,30,0,77959751,Unidades,0,
000278,FLSN CREMIGAL 120G,,,ALMACEN,10,0,7192007568867,Unidades,0,
000279,FLAN SANCORCITO SANCOR 110G,,,ALMACEN,8,0,7798321152111,Unidades,0,
000280,CREMA DE LECHE LECHELITA 200ML,,,ALMACEN,7,0,7798321150599,Unidades,0,
000281,PASCUALINA CRIOLLA DON YEYO,1728.0,1440.0,LACTEOS,12,0,7795293101338,Unidades,0,
000282,PASCUALINA HOJALDRE DON YEYO,2600.0,1516.0,LACTEOS,12,0,7795293101314,Unidades,0,
000283,TAPAS EMPANADAS DON YEYO CRIOLLA,1268.0,1057.0,LACTEOS,12,0,7795293000020,Unidades,0,
000284,TAPAS EMPANADAS DON YEYO HORNO,1268.0,1057.0,LACTEOS,10,0,7795293101116,Unidades,0,
000285,RAVIOLES DON YEYO 4 QUESOS 500G,2654.0,2212.0,LACTEOS,10,0,7795293000174,Unidades,0,
000286,RAVIOLES DON YEYO ESPINACA Y CARNE 500G,2552.0,2127.0,LACTEOS,10,0,7795293106111,Unidades,0,
000287,DON YEYO PAN DE HAMBURGUESAS 210G,2200.0,1418.0,ALMACEN,10,0,7795293601296,Unidades,0,
000288,DON YEYO PAN PANCHOS,2300.0,1301.0,ALMACEN,10,0,7795293203209,Unidades,0,
000289,YOGURT YOGS FROOT LOOPS 165G,,,LACTEOS,50,0,7798321152470,Unidades,0,
000290,YOGURT YOGS CHOCO KRIPIS 165G,,,ALMACEN,50,0,7798321152487,Unidades,0,
000291,LECHE SACHET ENTERA CREMIGAL 1L,,,LACTEOS,40,0,7798001562599,Unidades,0,
000292,LECHE SACHET CREMIGAL DESCREMADA 1L,,,LACTEOS,4,0,7798001562605,Unidades,0,
000293,RESERO VINO CAJA TINTO,2100.0,1479.0,BEBIDAS,4,0,7790314057014,Unidades,0,
000294,RESERO VINO BLANCO CAJA,1900.0,1265.0,BEBIDAS,4,0,7790314057021,Unidades,0,
000295,QUILMES LATON CLASICA 710ML,3200.0,2296.0,BEBIDAS,6,0,7792798014835,Unidades,0,
000296,PEPAS CON DULCE DE MEMBRILLO GAONA 300G,1307.0,1089.0,GOLOSINAS,2,0,7798126073536,Unidades,0,
000297,BAGGIO FRESH AGUA SABORIZADA POMELO 1.5L,1600.0,1142.0,BEBIDAS,2,0,7790036001579,Unidades,0,
000298,BAGGIO FRESH AGUA SABORIZADA NARANJA DULCE 1.5L,1600.0,952.0,BEBIDAS,2,0,7790036001562,Unidades,0,
000299,BAGGIO FRESH AGUA SABORIZADA MANZANA 600CM,1000.0,700.0,BEBIDAS,2,0,7790036974361,Unidades,0,
000300,BAGGIO FRESH AGUA SABORIZADA NARANJA DULCE 600ML,1000.0,700.0,BEBIDAS,4,0,7790036974347,Unidades,0,
000301,BAGGIO FRESH AGUA SABORIZADA POMELO 600ML,1000.0,700.0,BEBIDAS,4,0,7790036974354,Unidades,0,
000302,BAGGIO CAJA MULTIFRUTA 1L,1700.0,1163.0,BEBIDAS,6,0,7790036000466,Unidades,0,
000303,BAGGIO CAJA DURAZNO 1L,1700.0,1163.0,BEBIDAS,2,0,7790036000343,Unidades,0,
000304,BAGGIO LATTE SHAKE CHOCOLATADA 1L,2500.0,1800.0,BEBIDAS,2,0,7790036948294,Unidades,0,
000305,BAGGIO PRONTO MULTIFRUTA 200ML,600.0,340.0,BEBIDAS,2,0,7790036000619,Unidades,0,
000306,BAGGIO PRONTO DURAZNO 200ML,600.0,340.0,BEBIDAS,2,0,7790036000589,Unidades,0,
000307,BAGGIO LATTE SHAKE CHOCOLATADA 200ML,800.0,576.0,BEBIDAS,2,0,7790036972602,Unidades,0,
000308,SODA VERGEL SIFON 2250CC,1800.0,1198.0,BEBIDAS,6,0,7793718801634,Unidades,0,
000309,ALFAJOR URBANO CHOCOLATE NEGRO 40G,700.0,550.0,ALMACEN,6,0,7798434430014,Unidades,0,
000310,ALFAJOR URBANO CHOCOLATE BLANCO 40G,700.0,550.0,ALMACEN,6,0,7798434430021,Unidades,0,
000311,RHODESIA 22G,1000.0,613.0,GOLOSINAS,6,0,77995681,Unidades,0,
000312,SHOT CHOCOLATE 35G,,,GOLOSINAS,6,0,77914217,Unidades,0,
000313,ALFAJOR TERRABUSI X3 TORTA 70G,1800.0,1108.0,GOLOSINAS,0,0,77903860,Unidades,0,
000314,ALFAJOR MILKA DULCE DE LECHE 70G,1330.0,1108.0,GOLOSINAS,6,0,77903778,Unidades,0,
000315,ALFAJOR OREO 56G,1700.0,1255.0,GOLOSINAS,6,0,77976307,Unidades,0,
000316,ALFAJOR TRI SHOT 60G,1800.0,1255.0,GOLOSINAS,2,0,77956699,Unidades,0,
000317,ALFAJOR PEPITOS 57G,1700.0,1108.0,GOLOSINAS,2,0,77915481,Unidades,0,
000318,CLUB SOCIAL ORIGINAL 24G,500.0,339.0,GOLOSINAS,2,0,7622300990732,Unidades,0,
000319,CLUB SOCIAL JAMON 23.5G,500.0,339.0,GOLOSINAS,2,0,7622210692245,Unidades,0,
000320,GALLETAS LINCOLN 153G,1342.0,1118.0,ALMACEN,3,0,7622201386719,Unidades,0,
000321,CEREALITAS ARROZ 160G,3000.0,1949.0,ALMACEN,3,0,7622201753061,Unidades,0,
000322,BELDENT TUTIFRUTTI 10G,900.0,0.1,GOLOSINAS,1,0,77969101,Unidades,0,
000323,BELDENT MENTA 10G,900.0,476.0,GOLOSINAS,2,0,77969071,Unidades,0,
000324,SALSA TOMATE OLTA 1L,1650.0,1375.0,ALMACEN,2,0,7791636000108,Unidades,0,
000325,SALSA TOMATE OLTA 500G,1700.0,1200.0,ALMACEN,2,0,7791636000122,Unidades,0,
000326,GRISINES REIRA CLASICOS 160G,,,ALMACEN,10,0,7190017070783,Unidades,0,
000327,GRISINES RIERA SIN SAL 160G,,,ALMACEN,10,0,7790071010314,Unidades,0,
000328,COCO RALLADO DOS ANCLAS 40G,,,ALMACEN,2,0,7792900000060,Unidades,0,
000329,NUEZ MOSCADA MOLIDA 25G,,,ALMACEN,2,0,7790150535394,Unidades,0,
000330,BICARBONATO DE SODIO DOS ANCLAS 25G,840.0,700.0,ALMACEN,2,0,7792900092805,Unidades,0,
000331,NUEZ MOSCADA ALICANTE 20G,,,ALMACEN,2,0,7790150536285,Unidades,0,
000332,CANELA MOLIDA ALICANTE 25G,1800.0,1500.0,ALMACEN,2,0,7790150435380,Unidades,0,
000333,BAÑO DE REPOSTERIA SEMI AMARGO DOS ANCLAS 150G,2400.0,2000.0,ALMACEN,12,0,7792900916606,Unidades,0,
000334,CHUPETIN CRAZY POP,,,GOLOSINAS,12,0,7798130951783,Unidades,0,
000335,BIZCOCHO NEGRITO DONSATUR 200G,1121.0,934.0,ALMACEN,12,0,7795735000342,Unidades,0,
000336,DON SATUR BIZCOCHO SALADO 200G,948.0,790.0,ALMACEN,12,0,7795735000335,Unidades,0,
000337,TURRON GEORGALOS 25G,240.0,200.0,GOLOSINAS,12,0,7790380003809,Unidades,0,
000338,PIPAS CLASICOS 18G,,,GOLOSINAS,12,0,77965233,Unidades,0,
000339,ADES FRUTAS TROPICALES 1L,2048.0,1707.0,BEBIDAS,12,0,7790895643866,Unidades,0,
000340,ADES MANZANA 1L,2800.0,1707.0,BEBIDAS,12,0,7790895643835,Unidades,0,
000341,ADES NARANJA 200ML,840.0,700.0,BEBIDAS,12,0,7790895643750,Unidades,0,
000342,ADES DURAZNO 200ML,596.0,497.0,BEBIDAS,10,0,7790895643729,Unidades,0,
000343,ADES FRUTAS TROPICALES 200ML,596.0,497.0,BEBIDAS,10,0,7790895643767,Unidades,0,
000344,COCA COLA LATA ORIGINAL 354ML,1230.0,740.0,BEBIDAS,10,0,7790895000232,Unidades,0,
000345,SCHWEPPES ZERO POMELO 500ML,1500.0,1000.0,BEBIDAS,10,0,7790895010064,Unidades,0,
000346,AGUA MINERAL VERGEL 500CC,,,BEBIDAS,10,0,7793718801399,Unidades,0,
000347,LEVITE AGUA SABORIZADA NARANJA 500CC,,,BEBIDAS,4,0,7799155000449,Unidades,0,
000348,LEVITE AGUA SABORIZADA PERA 500CC,,,BEBIDAS,4,0,7799155000579,Unidades,0,
000349,LEVITE AGUA SABORIZADA POMELO 500CC,,,BEBIDAS,4,0,7799155000982,Unidades,0,
000350,SCHWEPPES LATA AGUA TONICA 310ML,840.0,700.0,BEBIDAS,6,0,7790895003202,Unidades,0,
000351,AGUA MINERAL VILLAVICENCIO AVENTURA 750ML,1800.0,1500.0,BEBIDAS,6,0,7790315058201,Unidades,0,
000352,PEPSI 500ML,1164.0,970.0,BEBIDAS,6,0,7791813888406,Unidades,0,
000353,7 UP LATA 354ML,956.0,797.0,BEBIDAS,4,0,7791813777021,Unidades,0,
000354,SCHWEPPES LATA POMELO 310ML,960.0,800.0,BEBIDAS,4,0,7790895643903,Unidades,0,
000355,FANTA 500ML,1500.0,888.0,BEBIDAS,4,0,7790895000836,Unidades,0,
000356,LEVITE AGUA SABORIZADA POMELO 1.5L,,,BEBIDAS,4,0,7799155000852,Unidades,0,
000357,LEVITE AGUA SABORIZADA POMELO ROSADO 1.5L,,,BEBIDAS,4,0,7799155001392,Unidades,0,
000358,LEVITE AGUA SOBORIZADA PERA 1.5L,,,BEBIDAS,4,0,7799155000432,Unidades,0,
000359,AGUA MINERAL VILLA DEL SUE 1.5L,,,BEBIDAS,4,0,7790315000149,Unidades,0,
000360,PEPSI 1.5L DESCARTABLE,2471.0,2059.0,BEBIDAS,4,0,7791813888413,Unidades,0,
000361,PASO DE LOS TOROS TONICA 1.5L DESCARTABLE,2471.0,2059.0,BEBIDAS,4,0,7791813421368,Unidades,0,
000362,PASO DE LOS TOROS POMELO 1.5L DESCARTABLE,2471.0,2059.0,BEBIDAS,4,0,7791813421382,Unidades,0,
000363,Artículo 000363,,,Sin categoría,4,0,,Unidades,0,
000364,SALTA CAUTIVA ROJA 473ML,1800.0,1500.0,BEBIDAS,4,0,7793147572389,Unidades,0,
000365,SMIRNOFF LATA ICE RED BERRIES 73ML,,,BEBIDAS,4,0,7791250003189,Unidades,0,
000366,ANDES ORIGEN IPA 473CC,2700.0,1737.0,BEBIDAS,4,0,7792798002726,Unidades,0,
000367,ANDES ORIGEN RUBIA 473CC,2700.0,1745.0,BEBIDAS,4,0,7792798999866,Unidades,0,
000368,ANDES ORIGEN ROJO 473CC,2501.0,2084.0,BEBIDAS,4,0,7792798992317,Unidades,0,
000369,QUILMES DOBLE MALTA 473CC,1800.0,1500.0,BEBIDAS,4,0,7792798011520,Unidades,0,
000370,BUDWEISER 473CC,2100.0,1500.0,BEBIDAS,6,0,7793147118822,Unidades,0,
000371,QUILMES LATA 473CC,1900.0,1291.0,BEBIDAS,6,0,7792798012923,Unidades,0,
000372,HEINEKEN BOT 1L,,,BEBIDAS,6,0,7793147000899,Unidades,0,
000373,IMPERIAL LAGER RUBIA 1L,,,BEBIDAS,6,0,7793147573737,Unidades,0,
000374,ANDES ORIGEN ROJA BOT 1L,3569.0,2974.0,BEBIDAS,6,0,7792798002122,Unidades,0,
000375,QUILMES IPA BOT 1L,3900.0,2596.0,BEBIDAS,6,0,7792798013678,Unidades,0,
000376,QUILMES STOUT BOT 1L,3900.0,2792.0,BEBIDAS,6,0,7792798007400,Unidades,0,
000377,QUILMES CLASICA BOT 1L,3700.0,2596.0,BEBIDAS,20,0,7792798007387,Unidades,0,
000378,SCHNEIDER BOT 1L,,,BEBIDAS,20,0,7793147001025,Unidades,0,
000379,BUDWEISER BOT 1L,4000.0,2674.0,BEBIDAS,4,0,7793147001056,Unidades,0,
000380,SPRITE VIDRIO 1.25L,2233.33,1338.0,BEBIDAS,4,0,7790895006111,Unidades,0,
000381,PASTILLA POETT BRISA/PRIMAVERA 25G,,,LIMPIEZA E HIGIENE,2,0,7793253001674,Unidades,0,
000382,POLENTA PRESTOPRONTA 490G,1900.0,1057.0,ALMACEN,2,0,7790580138738,Unidades,0,
000383,YERBA CANARIAS 500G,,,ALMACEN,2,0,7730241003661,Unidades,0,
000384,YERBA UNION LIVIANA 500G,,,ALMACEN,10,0,7790387014143,Unidades,0,
000385,YERBA CBSE H. CUYANAS 500G,2200.0,1440.0,ALMACEN,10,0,7790710334689,Unidades,0,
000386,YERBA UNION ORIGINAL 500G,,,ALMACEN,10,0,7790387014624,Unidades,0,
000387,YERBA TARAGUI AZUL 500G,,,ALMACEN,12,0,7790387013504,Unidades,0,
000388,YERBA UNION SUAVE ORIGINAL 500G,,,ALMACEN,24,0,7790387014624,Unidades,0,
000389,YERBA TARAGUI ROJA 500G,,,ALMACEN,12,0,7790387013627,Unidades,0,
000390,YERBA CBSE HIERBAS SERRANAS 500G,1988.0,1657.0,ALMACEN,0,0,7790710334535,Unidades,0,
000391,VITINA ESPINACA 250G,1704.0,1420.0,ALMACEN,6,0,7790070336989,Unidades,0,
000392,VITINA CLASICA 500G,,,ALMACEN,6,0,7790070336965,Unidades,0,
000393,YERBA VERDEFLOR BOLDO 500G,2300.0,1612.0,ALMACEN,3,0,7793670000014,Unidades,0,
000394,PAÑALES BABYSEC XG,,,LIMPIEZA E HIGIENE,12,0,7790250040781,Unidades,0,
000395,PAÑALES BABYSEC XXG,,,ALMACEN,6,0,7790250040798,Unidades,0,
000396,PAÑALES BABYSEC G,,,ALMACEN,2,0,7790250040774,Unidades,0,
000397,GUANTES LATEX CLASICOS M,,,LIMPIEZA E HIGIENE,2,0,7797470130148,Unidades,0,
000398,GUANTES LATEX CLASICOS XL,,,LIMPIEZA E HIGIENE,3,0,7797470198940,Unidades,0,
000399,FRANELA ESENCIAL 40X50CM,,,LIMPIEZA E HIGIENE,3,0,7797470007631,Unidades,0,
000400,PAÑO ABSORBENTE MEDIA NARANJA,,,LIMPIEZA E HIGIENE,3,0,7790927817128,Unidades,0,
000401,ZIPLOC MEDIANAS 12 BOLSAS,,,LIMPIEZA E HIGIENE,4,0,7790520989956,Unidades,0,
000402,SEPARATA BOLSAS PARA FREEZER 20U,,,LIMPIEZA E HIGIENE,4,0,7790117000583,Unidades,0,
000403,TOALLAS FEMENINAS ALWAYS DOBLE PROTECCION SUAVE X8,2900.0,1860.0,LIMPIEZA E HIGIENE,4,0,7500435229548,Unidades,0,
000404,TOLLAS FEMENINAS SUAVE X8,,,LIMPIEZA E HIGIENE,4,0,7500435229654,Unidades,0,
000405,GILLETTE PRESTOBARBA  ULTRAGRIP UNIDAD,2000.0,1105.0,LIMPIEZA E HIGIENE,4,0,7500435154420,Unidades,0,
000406,CALIPSO NORMAL VERDE X8,854.0,712.0,LIMPIEZA E HIGIENE,4,0,7790770602070,Unidades,0,
000407,PROTECTORES DIARIOS CALIPSO 20U,,,LIMPIEZA E HIGIENE,4,0,7790770602216,Unidades,0,
000408,TOALLAS FEMENINAS ALWAYS TRIPLE PROTECCION 8U,,,LIMPIEZA E HIGIENE,0,0,7500435229654,Unidades,0,
000409,ESPIRALES RAID X4,,,LIMPIEZA E HIGIENE,6,0,7790520010469,Unidades,0,
000410,ROLLO ULTRA X200 MAROLIO,,,LIMPIEZA E HIGIENE,6,0,7797470199114,Unidades,0,
000411,FINISH SAL ESPECIAL 1K,,,LIMPIEZA E HIGIENE,4,0,7805010002258,Unidades,0,
000412,SERVILLETAS DE PAPEL 40U,,,LIMPIEZA E HIGIENE,40,0,7797470126035,Unidades,0,
000413,SUAVE SHAMPOO BOMBA CERAMIDAS,,,LIMPIEZA E HIGIENE,100,0,7791293050386,Unidades,0,
000414,SUAVE SHAMPOO BOMBA JAZMIN,,,LIMPIEZA E HIGIENE,100,0,7791293050393,Unidades,0,
000415,SUAVE ACONDICIONADOR BOMBA FRUTAL,2900.0,0.1,LIMPIEZA E HIGIENE,6,0,7791293050447,Unidades,0,
000416,SUAVE ACONDICIONADOR BOMBA JAZMIN,,,LIMPIEZA E HIGIENE,5,0,7791293050430,Unidades,0,
000417,SUN POLVO LAVAVAJILLAS 1K,,,LIMPIEZA E HIGIENE,5,0,7791290792470,Unidades,0,
000418,"RAID INSECTICIDA MATA MOSCAS, MOSQUITOS Y ZANCUDOS",,,LIMPIEZA E HIGIENE,10,0,7790520028655,Unidades,0,
000419,CIF BAÑO REPUESTO 450ML,,,LIMPIEZA E HIGIENE,3,0,7791290795600,Unidades,0,
000420,CIF ANTIGRASA REPUESTO 450ML,,,LIMPIEZA E HIGIENE,3,0,7791290795587,Unidades,0,
000421,CIF LIPIADOR DE PISO RESPUESTO 450ML,,,LIMPIEZA E HIGIENE,3,0,7791290793361,Unidades,0,
000422,CIF VIDRIOS REPUESTO 450ML,,,LIMPIEZA E HIGIENE,3,0,7791290794450,Unidades,0,
000423,BLEM CERA LIQUIDA INCOLORO 400CM,3600.0,3000.0,LIMPIEZA E HIGIENE,3,0,7790520995582,Unidades,0,
000424,ALA DETERGENTE CREMOSO 750ML,1800.0,1500.0,LIMPIEZA E HIGIENE,3,0,7791290793903,Unidades,0,
000425,MAGISTRAL DETERGENTE 300ML,1680.0,1400.0,LIMPIEZA E HIGIENE,3,0,7790990003022,Unidades,0,
000426,BLEM LUSTRAMUEBLES LIMON 360ML,,,LIMPIEZA E HIGIENE,3,0,7790520028891,Unidades,0,
000427,BLEM LUSTRAMUEBLES ORIGINAL 360ML,,,LIMPIEZA E HIGIENE,3,0,7790520028747,Unidades,0,
000428,LAVANDINA AYUDIN ORIGINAL 1L,,,LIMPIEZA E HIGIENE,2,0,7790132098459,Unidades,0,
000429,GLADE AEROSOL CAMPOS DE LAVANDA 327G,,,LIMPIEZA E HIGIENE,3,0,7790520028730,Unidades,0,
000430,GLADE AEROSOL I LOVE YOU 327G,,,LIMPIEZA E HIGIENE,2,0,7790520028778,Unidades,0,
000431,LYSOFORM DESINFECTANTE 257G,,,LIMPIEZA E HIGIENE,2,0,7790520995308,Unidades,0,
000432,DESODORANTE DE PISO ESENCIAL INTESIDAD DE LIMON 900ML,,,LIMPIEZA E HIGIENE,2,0,7797470133361,Unidades,0,
000433,DESODORANTE DE PISO ESENCIAL PINO SILVESTRE 300ML,,,LIMPIEZA E HIGIENE,2,0,7797470133354,Unidades,0,
000434,DESODORNATE DE PISO ESENCIAL FRESCURA DE MAR 900ML,,,LIMPIEZA E HIGIENE,2,0,7797470133408,Unidades,0,
000435,DESODORNATE D EPISO ESENCIAL FLORES TROPICALES 900ML,,,LIMPIEZA E HIGIENE,4,0,7797470133385,Unidades,0,
000436,VIVERE ENJUAGUE DE ROPA REPUESTO CLASICO 900G,2399.0,1999.0,LIMPIEZA E HIGIENE,2,0,7791290793750,Unidades,0,
000437,CIF CREMA MULTIUSO 375G,2400.0,2000.0,LIMPIEZA E HIGIENE,1,0,7791290794238,Unidades,0,
000438,WOOLITE ROPA BEBE LAVADO  A MANO 450ML,,,LIMPIEZA E HIGIENE,2,0,7791130962407,Unidades,0,
000439,CIF DETERGENTE LIMON 500ML,,,LIMPIEZA E HIGIENE,1,0,7791290794061,Unidades,0,
000440,FILM ADHERENTE ESENCIAL 10 METROS,,,LIMPIEZA E HIGIENE,2,0,7797470133606,Unidades,0,
000441,ROLLO DE ALUMINIO ESENCIAL 5 METROS,,,LIMPIEZA E HIGIENE,2,0,7797470133064,Unidades,0,
000442,PAPEL MANTECA 5 METROS,,,LIMPIEZA E HIGIENE,12,0,7798102570486,Unidades,0,
000443,REJILLA BAR SED METAL,,,LIMPIEZA E HIGIENE,12,0,7790560010672,Unidades,0,
000444,FOSFOROS TRES PATITOS 222 U,1000.0,560.0,LIMPIEZA E HIGIENE,12,0,7790590016477,Unidades,0,
000445,VIRULANA INOXY,,,LIMPIEZA E HIGIENE,12,0,7794440002399,Unidades,0,
000446,VELAS ESENCIAL X4,,,LIMPIEZA E HIGIENE,12,0,7797470130469,Unidades,0,
000447,ALA MATIC JABON EN POLVO 800G,1800.0,1500.0,LIMPIEZA E HIGIENE,12,0,7791290791770,Unidades,0,
000448,ARIEL JABON LIQUIDO LIMPIEZA PROFUNDA 800ML,2160.0,1800.0,LIMPIEZA E HIGIENE,12,0,7790990002865,Unidades,0,
000449,ARIEL JABON LIQUIDO DELICADOS 800ML,,,LIMPIEZA E HIGIENE,12,0,7790990002810,Unidades,0,
000450,ESPONJA ESENCIAL,,,LIMPIEZA E HIGIENE,6,0,7797470130414,Unidades,0,
000451,FEDERAL JABON EN PAN,,,LIMPIEZA E HIGIENE,6,0,7790990001837,Unidades,0,
000452,ZORRO JABON LIQUIDO VBAJA ESPUMA DILUIR 500ML,,,LIMPIEZA E HIGIENE,4,0,7790990001509,Unidades,0,
000453,TRAPO DE PISO REFORADO MEDIANO MEDIA NARANJA,,,LIMPIEZA E HIGIENE,2,0,7790927812932,Unidades,0,
000454,QUESO BARRA COLONIA ORCOVI KG.,13000.0,8500.0,FIAMBRERIA,2,0,40,Unidades,0,
000455,QUESO CREMOSO COLONIA ORCOVI KG.,9000.0,6200.0,FIAMBRERIA,8,0,41,Unidades,0,
000456,JAMON COCIDO GRASSETO KG,13307.69,8391.0,FIAMBRERIA,8,0,42,Unidades,0,
000457,PALETA COCIDA GRASSETO KG,7375.0,4870.0,FIAMBRERIA,8,0,3000,Unidades,0,
000458,MORTADELA LARIO KG,9238.1,5651.0,FIAMBRERIA,20,0,44,Unidades,0,
000459,SALAME MILAN CASAPUEBLA KG,17476.19,11022.0,FIAMBRERIA,20,0,45,Unidades,0,
000460,SALAME BASTON KG,20500.0,12880.0,FIAMBRERIA,20,0,46,Unidades,0,
000461,QUESO CHEDDAR TONADITA 120G,2220.0,1850.0,FIAMBRERIA,20,0,7798060854116,Unidades,0,
000462,JAMON CRUDO CASAPUEBLA KG,33500.0,20744.0,FIAMBRERIA,20,0,48,Unidades,0,
000463,PANCETA AHUMADA JERONA KG,19000.0,11017.0,FIAMBRERIA,5,0,49,Unidades,0,
000464,QUESO SBRINZ REGGIANITO KG,22333.33,14630.0,FIAMBRERIA,5,0,50,Unidades,0,
000465,QUESO ROQUEFORT AZUL KG,21000.0,12144.0,FIAMBRERIA,5,0,52,Unidades,0,
000466,QUESO HOLANDA KG,19666.67,12122.0,FIAMBRERIA,12,0,53,Unidades,0,
000467,ACEITUNAS VERDES KG,10000.0,5550.0,FIAMBRERIA,111,0,80,Unidades,0,
000468,ACEITUNAS RELLENAS MORRON KG,15000.0,8000.0,FIAMBRERIA,123,0,81,Unidades,0,
000469,ACEITUNAS NEGRAS GRIEGAS KG,12000.0,0.1,FIAMBRERIA,72,0,82,Unidades,0,
000470,HUEVOS X UNIDAD,300.0,0.1,ALMACEN,100,0,100,Unidades,0,
000471,HUEVOS CARTON X30U,7500.0,4800.0,ALMACEN,100,0,101,Unidades,0,
000472,PAPAS FRITAS SUELTAS 100G,1200.0,0.1,ALMACEN,100,0,90,Unidades,0,
000473,MANI SALADO SUELTO 100G,1000.0,0.1,ALMACEN,2,0,91,Unidades,0,
000474,MANI SABORIZADO SUELTO 100G,1000.0,0.1,ALMACEN,3,0,93,Unidades,0,
000475,PALITOS SALADO SUELTO 100G,900.0,0.1,ALMACEN,3,0,94,Unidades,0,
000476,FACTURAS SURTIDAS DOCENA,,,PANADERIA,3,0,110,Unidades,0,
000477,FACTURAS SURTIDAS MEDIA DOCENA,,,PANADERIA,3,0,111,Unidades,0,
000478,FACTURA UNIDAD,,,PANADERIA,3,0,112,Unidades,0,
000479,VASO DESCARTABLE X1,,,ALMACEN,3,0,200,Unidades,0,
